id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,day_of_week
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,8,5,2011-02-05,11102.0,Saturday,1.0,2.0,2011.0,,,,,1.0,1.0,1.0,3.86,1.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,8,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,8,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,8,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,8,0,2011-02-05,11102.0,Saturday,1.0,2.0,2011.0,,,,,1.0,1.0,1.0,9.98,1.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,8,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,8,0,2011-02-05,11102.0,Saturday,1.0,2.0,2011.0,,,,,1.0,1.0,1.0,6.97,1.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,8,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,8,0,,,,,,,,,,,,,,,
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,9,3,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,1.97,2.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,9,2,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,2.0,2.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,9,3,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,3.97,2.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,9,0,,,,,,,,,,,,,,,
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,9,0,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,1.0,2.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,9,0,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,1.98,2.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,9,2,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,5.98,2.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,9,0,,,,,,,,,,,,,,,
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,9,0,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,9.42,2.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,9,0,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,6.44,2.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,9,9,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,3.86,2.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,9,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,9,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,9,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,9,5,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,9.98,2.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,9,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,9,0,2011-02-06,11102.0,Sunday,2.0,2.0,2011.0,SuperBowl,Sporting,,,1.0,1.0,1.0,6.97,2.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,9,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,9,0,,,,,,,,,,,,,,,
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,10,2,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,1.97,3.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,10,4,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,2.0,3.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,10,3,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,3.97,3.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,10,0,,,,,,,,,,,,,,,
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,10,20,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,1.0,3.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,10,0,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,1.98,3.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,10,2,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,5.98,3.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,10,0,,,,,,,,,,,,,,,
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,10,0,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,9.42,3.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,10,0,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,6.44,3.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,10,2,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,3.86,3.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,10,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,10,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,10,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,10,2,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,9.98,3.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,10,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,10,1,2011-02-07,11102.0,Monday,3.0,2.0,2011.0,,,,,1.0,1.0,0.0,6.97,3.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,10,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,10,0,,,,,,,,,,,,,,,
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,11,0,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,1.97,4.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,11,3,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,2.0,4.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,11,5,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,3.97,4.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,11,0,,,,,,,,,,,,,,,
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,11,12,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,1.0,4.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,11,6,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,1.98,4.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,11,0,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,5.98,4.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,11,0,,,,,,,,,,,,,,,
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,11,0,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,9.42,4.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,11,0,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,6.44,4.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,11,4,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,3.86,4.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,11,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,11,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,11,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,11,0,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,9.98,4.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,11,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,11,0,2011-02-08,11102.0,Tuesday,4.0,2.0,2011.0,,,,,1.0,0.0,1.0,6.97,4.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,11,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,11,0,,,,,,,,,,,,,,,
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,12,1,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,1.97,5.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,12,6,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,2.0,5.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,12,4,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,3.97,5.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,12,0,,,,,,,,,,,,,,,
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,12,1,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,1.0,5.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,12,2,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,1.98,5.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,12,3,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,5.98,5.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,12,0,,,,,,,,,,,,,,,
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,12,0,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,9.42,5.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,12,0,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,6.44,5.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,12,3,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,3.86,5.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,12,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,12,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,12,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,12,0,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,9.98,5.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,12,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,12,0,2011-02-09,11102.0,Wednesday,5.0,2.0,2011.0,,,,,1.0,1.0,1.0,6.97,5.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,12,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,12,0,,,,,,,,,,,,,,,
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,13,4,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,1.97,6.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,13,1,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,2.0,6.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,13,8,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,3.97,6.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,13,0,,,,,,,,,,,,,,,
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,13,1,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,1.0,6.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,13,2,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,1.98,6.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,13,0,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,5.98,6.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,13,0,,,,,,,,,,,,,,,
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,13,0,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,9.42,6.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,13,2,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,6.44,6.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,13,1,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,3.86,6.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,13,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,13,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,13,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,13,5,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,9.98,6.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,13,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,13,0,2011-02-10,11102.0,Thursday,6.0,2.0,2011.0,,,,,1.0,0.0,0.0,6.97,6.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,13,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,13,0,,,,,,,,,,,,,,,
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,14,2,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,1.97,7.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,14,0,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,2.0,7.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,14,9,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,3.97,7.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,14,0,,,,,,,,,,,,,,,
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,14,0,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,1.0,7.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,14,1,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,1.98,7.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,14,0,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,5.98,7.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,14,0,,,,,,,,,,,,,,,
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,14,0,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,9.42,7.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,14,0,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,6.44,7.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,14,0,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,3.86,7.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,14,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,14,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,14,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,14,1,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,9.98,7.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,14,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,14,0,2011-02-11,11102.0,Friday,7.0,2.0,2011.0,,,,,0.0,1.0,1.0,6.97,7.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,14,0,,,,,,,,,,,,,,,
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,14,0,,,,,,,,,,,,,,,
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,15,4,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,1.97,1.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,15,6,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,2.0,1.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,15,13,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,3.97,1.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,15,0,,,,,,,,,,,,,,,
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,15,16,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,1.0,1.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,15,0,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,1.98,1.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,15,2,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,5.98,1.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,15,0,,,,,,,,,,,,,,,
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,15,0,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,9.42,1.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,15,2,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,6.44,1.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,15,0,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,3.86,1.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,15,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,15,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,15,0,,,,,,,,,,,,,,,
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,15,4,2011-02-12,11103.0,Saturday,1.0,2.0,2011.0,,,,,0.0,1.0,1.0,9.98,1.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,15,0,,,,,,,,,,,,,,,
